noticeIdentifier,noticeVersion,crossBorderLaw,procedureType,procedureFeatures,procedureAccelerated,lotsMaxAllowed,lotsAllRequired,lotsMaxAwarded
a040d776-b7d8-40d6-81c9-b50e1aa6daeb,01,,open,,false,,,
9ad7cb70-56ac-4e93-ad85-e249a639d263,01,,open,,,,,
f1c9a3f9-c8d4-42b4-9e98-1838d72567e0,01,,open,,false,,,
2a892d69-436e-4ab9-b235-22191b2a0817,01,,open,,false,,,
0a1d2ce8-8ee7-4d56-a411-9ddfdfcad7f9,01,,open,,false,,,
a98df0ee-02df-4926-a699-f0264bc70ae4,01,,open,,false,,,
2c665769-7e2e-4628-991e-28dcf9c3821a,01,,open,,false,,,
1ccd2bd7-0f11-41f1-899f-4de6866a4092,01,,open,,false,,,
a9485f5f-9d7f-4d89-b14e-948fc88864b9,01,,,,,,,
38cb1b71-db55-447b-9dcf-7928fa9b9652,01,,open,"Wir weisen darauf hin, dass die VO (EU) 2022/576 zur Änderung der VO (EU) Nr. 833/2014 Anwendung findet und Unternehmen, die den Sanktionsmaßnahmen in Art. 5k der VO (EU) 2022/576 unterfallen, aus dem Vergabeverfahren ausgeschlossen werden.
Der Auftraggeber hat die Deutsche Bahn AG, Zentraleinkauf, bevollmächtigt, im Rahmen des Vergabeverfahrens bei der Entgegennahme sowie Abgabe von Willenserklärungen (insbesondere der Zuschlagserteilung) in Vertretung und mit Vollmacht des Auftraggebers zu handeln.",false,,,
4c995852-f3a4-4bec-b31c-16ee0f73a0e2,01,,open,,false,,,
68ed286a-7dcd-4fa8-8fe1-cef357b78bb9,01,,open,,true,4,,4
d67d21b0-4b54-4ba6-96e2-3b6b23819299,01,,open,,false,,,
1b85bfe4-fb5b-49bb-84de-474fa2eb9ef5,01,,open,,false,,,
adbbb2a3-a548-485c-b584-b649f0cff1b3,01,,open,,false,,,
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,,neg-w-call,"1. Das vorliegende europaweite Vergabeverfahren ist ein zweistufiges Verfahren. Die erste Stufe ist der Teilnahmewettbewerb, die zweite Stufe ist das eigentliche Verhandlungsverfahren, an dem nur noch die ausgewählten Bewerber teilnehmen. 2. Der Bewerber muss seinen Teilnahmeantrag unter Beachtung der Teilnahmebedingungen und unter Nutzung des Teilnahmeformulars einreichen. 3. Der Teilnahmeantrag ist elektronisch mit einer Erklärung in Textform gemäß § 126 b BGB im PDF-Format bei dem Vergabeportal hochzuladen. 4. Der Auftraggeber wird alle geeigneten Bewerber auffordern, ein indikatives Angebot abzugeben. Der Auftraggeber wird die übrigen Bewerber entspr. den vergaberechtlichen Erfordernissen über ihre Nichtberücksichtigung informieren. 5. Der Teilnahmeantrag ist von den Bewerbern mit einer Erklärung in Textform (§ 126 b BGB) einzureichen. Im Falle von Bewerbergemeinschaften ist der Teilnahmeantrag von allen Mitgliedern der Bewerbergemeinschaft oder dem bevollmächtigten Vertreter mit einer Erklärung in Textform (§ 126 b BGB) zu versehen. 6. Sämtliche in der Bekanntmachung geforderten Nachweise, Erklärungen oder sonstigen Angaben sollten mit dem Teilnahmeantrag eingereicht werden. Fehlende Erklärungen können auf Anforderung des Auftraggebers bis zum Ablauf einer zu bestimmenden Nachfrist nachgereicht werden, sofern fehlende Unterlagen auch dann nicht vorliegen, muss der Bewerber vom weiteren Verfahren ausgeschlossen werden.",false,11,,4
071a393b-8c2d-42cd-9d57-551d42b58813,01,,neg-w-call,,false,,,
bba1b515-3a6b-4be6-9618-db66267d5f72,01,,open,,false,,,
2063f8a7-8d9a-4395-9834-8ab5d4a62d1d,01,,open,,false,,,
5d6248d2-bbeb-4359-8df1-2c2b5dfe2de7,01,,open,,false,,,
f1f7f1b8-2e26-45ae-bb75-30766d4f2c89,01,,open,,false,,,
f964782e-bf72-4c36-bf5f-035b9b1ed8f3,01,,open,,false,,,
c937ed17-050d-4d82-a8c8-4c8f5e7b1f9e,01,,open,,false,,,
37b9ca59-76f8-4f86-95c3-350b3f85e457,01,,open,,false,,,
0b0cee46-7028-48a3-ab93-706252419a34,01,,open,,false,,,
abae6b4a-5a2e-4a62-a6e8-61a0d99ac0f0,01,,open,,false,,,
eb6cb358-277f-463a-a7b6-10419bb6b2b5,01,,open,,false,,,
ba79a82e-ba20-40d5-a701-698daf07eeb9,01,,neg-wo-call,,,,,
892cd313-409d-4d28-89fb-e9c5c15b141b,01,,,,,,,
e4219d9f-af23-4f38-8d05-842a51bb2395,01,,open,,false,,,
358aa36b-0b4d-406d-b3f0-3823146a9ea6,01,'---,open,,false,,,
81ef8785-328d-45a5-aa26-05b430f1424f,01,,open,,false,,,
005970e4-fa83-4d72-b88d-6b8acfe47c4a,01,,open,,false,,,
7cba3224-ed9b-4557-912a-b89e03238035,01,,open,,false,,,
eccaf8a7-61f2-4d8b-b5b5-46950178c568,01,,open,,false,,,
ead3b499-cf64-4888-823d-7737ad787045,01,,open,,false,,,
40a54a1a-4422-4c9b-b817-9b085061ad44,01,,restricted,,false,,,
9b92da70-5f05-4da6-8f36-63c00ccc4bfd,01,,open,,false,,,
7bbe3e4a-e8f3-4ce7-8fac-f9899a31ebc0,01,,open,,false,,,
415228ba-c998-4c5b-a88e-4badc9d2e4dc,01,,open,,,,,
01a0a3dd-0de3-4c82-9bff-894ee83e347d,01,RL 2014/24/EU,open,,false,,,
125814cb-3fd3-45fb-8ee4-1940fc409986,01,,open,,false,,,
a673c7df-5a09-4230-a1f0-8c32c383c6a7,01,,,,,,,
5136b73e-1a8c-4623-ba6e-68446d10b433,01,,open,,false,,,
63ced94b-e3ff-42f0-9b7c-b0a68e642465,01,,neg-w-call,,false,,,
4e2efa0e-8630-465b-beb5-fe2dc2e116e2,01,,open,,false,,,
615b5280-a5cf-40f2-b7b9-3da4726c7de4,01,,open,,false,,,
c27ce215-7d21-4d3f-8032-3718f85a797b,01,,open,,false,2,,2
dc250dbf-39dc-4f59-b567-cfe9c7189181,01,,open,,false,,,
af5ff21e-3c05-4f2c-bd6d-2946bfe9f899,01,,open,,false,,,
f02e7748-2050-4ac4-a922-cb0f4439e986,01,,open,,false,,,
aa0363f1-766e-40ce-956c-9969d649029b,01,,open,,false,,,
01a0a386-93b5-4920-903f-b03532554f28,01,Es gelten die nationalen Vorschriften Deutschlands.,open,"Die Bieter haben sich von der Vollständigkeit der ihnen überlassenen Unterlagen zu überzeugen. Bei Unvollständigkeit der Unterlagen haben sie den AG unverzüglich elektronisch darauf hinzuweisen. Enthalten die EU-Bekanntmachung, die Vergabeunterlagen und/oder die sonstigen Unterlagen nach Auffassung des Bieters Unklarheiten, die das Angebot beeinflussen könnten, so hat der Bieter den AG umgehend darauf hinzuweisen. Gleiches gilt im Hinblick auf eventuell bestehende Widersprüche in den Unterlagen sowie für den Fall, dass der Bieter der Auffassung ist, dass die Unterlagen gegen geltendes Recht verstoßen. Entsprechende Hinweise hat der Bewerber über die Vergabeplattform dem AG anzuzeigen. Die Auftragsausführung erfolgt im Rahmen des veröffentlichten Bauablaufplanes.",false,,,
25ffc2dd-ffb6-484b-9642-475359ac01fc,01,,open,,false,3,,3
f2c6fd75-9a61-4140-a51a-5c616ff7c99d,01,,open,,false,3,,3
1dcf98ce-459c-4042-9b70-dcc925ded5e5,01,,open,,false,,,
0a084d8e-b409-46c3-8f38-42d0c38f4087,01,,neg-w-call,,false,,,
f8f990a2-b9fb-452d-8a21-a403a2239e46,01,,open,Der Auftrag umfasst soziale und andere besondere Dienstleistungen.,,,,
0438fc4d-f4e0-43f1-8124-783654473a06,01,,neg-wo-call,,,,,
4f3f43c4-b21a-4fe6-b95f-a02bcfaec978,01,,open,,,,,
f142e565-038d-4c70-b79f-92083cfea0c8,01,,oth-mult,,,,,
0e4c6765-b27b-4e7e-9cb1-a4cb71f87e03,01,,open,,,,,
31c84d33-8204-4aeb-9bdc-6b03fe02d7b6,01,,,,,,,
3b65793d-c78d-42bc-b654-1eac5dccdd27,01,,open,,false,,,
77a17daa-1726-45b5-8710-0d9f238d3cb2,01,,open,,false,,,
01a0a39a-b1ce-41e2-a40e-d2a19840eef3,01,keine,open,,false,,,
9f47389f-4ff8-4452-bb85-29dc3fdbcacb,01,,open,,false,,,
37ef6440-39ad-4711-b6d8-50cd3e259338,01,,open,,false,,,
975ec467-e4c0-41ee-93e8-9e85b58e3304,01,,open,,false,,,
1a3ffe25-e783-42d6-85d9-06a72e6621ae,01,,open,,false,,,
65a1fbb7-b8fa-47a1-81b3-19eb0aea6d81,01,,,,,,,
75b1656a-978d-42f1-bea4-282faba63fb7,01,,open,,false,,,
411eac10-5d12-40fb-a4d9-edbad677041b,01,,open,,false,,,
b66086b4-5a0c-43e5-beff-d9e5bd9b4747,01,,open,,false,,,
15fde072-07e6-480b-9309-bd9ffe950305,01,,open,,false,,,
bdb7cd0f-27a9-49e6-be6e-c80723885512,01,Es gelten sämtliche gesetzliche Ausschlussgründe.,open,,false,,,
60e43b0a-8dfb-449e-b498-b09682344d0f,01,,neg-wo-call,,,,,
2fbce19e-8406-42b5-9a31-021c37f0693e,01,,open,,false,,,
54a3c5e2-e83d-4d6d-b9b4-c8ef88801272,01,,oth-single,,,,,
22be7dde-4ac6-4315-b87d-f19b7e9864cd,01,,neg-w-call,,false,,,
aa9e8b24-c04d-428d-bc89-8f1066e28c35,01,,open,,false,,,
cef888de-af89-4526-849f-b65849ea460a,01,,open,,false,,,
5dbbe2be-5c22-4c3b-8923-6a3e9f4aa280,01,,open,,false,,,
7d14c033-c833-4b40-8efc-e2ed271a3c3d,01,,open,,false,,,
32bcd728-4e98-499d-a4e3-75f506ec038a,01,,open,,false,,,
07c57189-4238-4bcf-987b-80763a6d7e23,01,,open,,false,3,,3
a3358992-2707-49b2-822c-dcf07304f3b0,01,,open,,false,,,
fb411cf6-4291-4ab1-9080-fb014f9a9c64,01,,open,,false,,,
9d83ea1f-2e6a-4af3-9974-0b8a7823c726,01,,open,,false,,,
741f8574-9ba3-434b-bf87-42f565cdff51,01,,open,,false,,,
4d643fae-3e36-4698-9988-0d3e35879d8f,01,,,,,,,
aecb6364-67b5-456f-ba2e-6dce58f64b21,01,,open,,false,,,
bcb96a9b-2bd2-46b3-b7a6-dbe4b1a6fd26,01,,open,,false,,,
02251263-d5d8-4ccf-bb46-d4ef31ac41c5,01,,neg-w-call,"Wir weisen darauf hin, dass die VO (EU) 2022/576 zur Änderung der VO (EU) Nr. 833/2014 Anwendung findet und Unternehmen, die den Sanktionsmaßnahmen in Art. 5k der VO (EU) 2022/576 unterfallen, aus dem Vergabeverfahren ausgeschlossen werden.
Der Auftraggeber hat die Deutsche Bahn AG, Zentraleinkauf, bevollmächtigt, im Rahmen des Vergabeverfahrens bei der Entgegennahme sowie Abgabe von Willenserklärungen (insbesondere der Zuschlagserteilung) in Vertretung und mit Vollmacht des Auftraggebers zu handeln.
Fragen zu den Vergabeunterlagen oder dem Vergabeverfahren sind so rechtzeitig zu stellen, dass dem Auftraggeber unter Berücksichtigung interner Abstimmungsprozesse eine Beantwortung spätestens sechs Tage vor Ablauf der Frist zur Angebotsabgabe bzw. zur Einreichung der Teilnahmeanträge möglich ist. Der Auftraggeber behält sich vor, nicht rechtzeitig gestellte Fragen gar nicht oder innerhalb von weniger als sechs Tagen vor Ablauf der Frist zur Angebotsabgabe bzw. zur Einreichung der Teilnahmeanträge zu beantworten.///
Der Auftraggeber behält sich die Anwendung von §§ 123, 124 GWB vor. ///
Bei Abgabe eines Teilnahmeantrages oder Angebots, in Form einer Bietergemeinschaft, sollten sich die Bietergemeinschaften vor ab im Vergabeportal der DB AG registrieren lassen. Die Teilnahme am
Verfahren setzt die unveränderte Zusammensetzung der im Teilnehmerwettbewerb zugelassenen Bietergemeinschaften voraus. Der Zusammenschluss der im Teilnehmerwettbewerb zugelassenen
Einzelbieter zu Bietergemeinschaften ist nicht zulässig. ///

Die Beschaffende Stelle behält sich vor, ohne weitere Verhandlungen auf eines der eingegangenen Angebote den Zuschlag zu erteilen.
Im Falle von Verhandlungen erfolgen diese nur mit den Bietern, welche die wirtschaftlichsten Angebote auf Grundlage aller Zuschlagskriterien unterbreitet haben. ///

Der Bieter verpflichtet sich, auf Verlangen die Kalkulation zum Angebot vor der Vergabe vorzulegen. Die Kalkulation muss für den AG vor der Vergabe einsehbar sein. ///",false,,,
e72422bd-7b79-45d6-a647-dad18da6e4bc,01,,open,,false,,,
e5945add-25b2-4c37-ade8-426440996759,01,,open,,false,,,
dc63569a-abdf-47f2-9210-616091d369de,01,,open,,false,,,
4b78a193-a1fc-423c-8a38-0694dfd95972,01,,open,,false,,,
091398e0-7d25-4871-911c-9da98bd731fd,01,,open,,,,,
a137db0e-224a-4bd9-86d4-5bb3b3404d4e,01,,open,,false,,,
c2df0f6b-f6d4-4dc0-b3ad-25fa9a032e55,01,,neg-w-call,"Es handelt sich um ein zweistufiges Vergabeverfahren, bestehend aus Teilnahme- und Angebotsphase (Verhandlungsverfahren).  Im Rahmen der Teilnahmephase werden Mindestkriterien abgefragt.  Von den Bewerber*innen, die die gestellten Mindestkriterien erfüllen, werden maximal 5 zum Verhandlungsverfahren eingeladen. Hierzu wird auf Grundlage der erreichten Punkte aus den zusätzlichen Bewertungskriterien eine Rangfolge erstellt. Bei Punktegleichheit entscheidet das Losverfahren.",false,,,
6b47bdf2-1f73-4935-ba14-aee6a80304a3,01,,open,,false,,,
01a08f76-3858-4723-afdc-294aca37ffad,01,Es gelten die nationalen Rechtsvorschriften.,neg-w-call,"Zweistufiges Verhandlungsverfahren mit vorgeschaltetem Teilnahmewettbewerb gemäß § 17 Abs. 1 VgV ",false,,,
85c9a7bb-cf66-405a-93c9-50857968cd15,01,,open,,false,,,
80225e23-4152-4fd6-abf9-b18067c9b448,01,,open,,false,,,
77b9119d-d72d-4bca-adc2-6341ef20117a,01,,neg-w-call,,false,,,
a87ddb58-7ced-47bf-afd4-8dcf5a1ae567,01,,open,,false,7,,7
0a256d31-3992-4c28-af2a-af2e7c9d54a3,01,,open,,false,,,
ef3be2c8-73dd-4ce7-a0a5-5626e1d4def2,01,,open,,false,7,,7
b37b8634-91f0-43a1-9a0b-524aae0ee02e,01,,,,,,,
abadc72a-717a-45fc-9044-e7eb3dad334a,01,,open,,false,,,
b01a3281-c302-440d-aa3a-0b3d7b665cea,01,,open,,false,,,
1799fd7d-d455-45ec-84b3-f267bdf5d0e2,01,,neg-wo-call,,,,,
c9bdc192-58a1-4e7c-a260-cbdd646fd279,01,,open,,false,,,
3b62235d-ca80-4e03-9c3e-297de871fe80,01,,open,,false,,,
b502151c-0762-47f1-9b93-a51f389045d2,01,,restricted,,false,,,
ff86e7dd-9047-4ad8-9ddb-106f4c18e10f,01,,open,,false,2,,2
3084e989-acb5-4689-8ebb-6bf0ad8e0903,01,Entfällt.,open,,false,,,
68395e6d-ee88-4b84-b477-68e4396c6059,01,,,,,,,
162d0079-0ada-4d8b-b2a3-db5d889299a2,01,,open,,false,,,
b77e9652-6802-4103-a4e1-af42fab8cb9d,01,,,,,,,
430701f1-558e-4eee-a5d4-f58d6eeefab8,01,,open,,false,,,
52f6371b-39cc-4ec2-8721-e0b6e4e41699,01,,open,,false,,,
03e2ee12-213d-4a93-9e86-fa369290166f,01,,open,,,,,
07e2fa36-a8c8-4b6b-94d1-b5ec715848fc,01,,open,,false,,,
5d1ac361-d019-4d42-902b-cbf8708a05bd,01,,open,,false,4,,4
dee2c291-4257-440e-99c7-cdfab455b60a,01,,open,,false,,,
7a855c7f-8d65-411f-9126-6dcb4aec744d,01,,comp-dial,,,,,
10b4365a-23af-4cbd-874f-5faa960c37e5,01,,open,,false,,,
af9f35a0-65bc-4409-8b2d-339746ec18fa,01,,open,,false,,,
bdf2df03-ecca-4e4a-834a-8c169022bab7,01,,,,,,,
7005d76c-7d7c-4ac2-aad2-e48d7745a287,01,,open,,false,,,
1c273480-662f-4557-999b-ee51263af361,01,,open,,false,2,,2
2446e1a7-8dc7-4593-b2d7-3260e7e86389,01,,neg-wo-call,,,,,
3de46702-3005-4272-9212-60a743a822bf,01,,open,,false,,,
e5b06742-88fb-461f-b5a2-561a22b4947e,01,,open,,false,,,
d46eb7c9-65b4-4319-ae4f-b64aad501fec,01,,open,"Das vorliegende Verfahren erfolgt nach den Bestimmungen der Vergabeverordnung (VgV) im Rahmen eines offenen Verfahrens durch. Die wesentlichen Merkmale des Verfahrens sind wie folgt:  1. Offenes Verfahren: Alle interessierten Bieterinnen und Bieter haben die Möglichkeit, ein Angebot einzureichen. Es besteht keine Begrenzung der Anzahl der Angebote.  2. Teilnahmebedingungen: Die Teilnahme an dem Verfahren setzt die Erfüllung spezifischer Eignungskriterien voraus, die in den Vergabeunterlagen detailliert beschrieben sind. Hierzu zählen unter anderem Nachweise über fachliche Qualifikationen, wirtschaftliche Leistungsfähigkeit sowie Referenzen.  3. Fristen: Die Angebote müssen bis zum Fristdatum eingereicht werden. Die genaue Frist ist in der EU-Bekanntmachung und den Vergabeunterlagen angegeben.  4. Bewertungskriterien: Die eingereichten Angebote werden gemäß den in den Vergabeunterlagen festgelegten Kriterien bewertet. Diese umfassen sowohl den Preis als auch qualitative Aspekte.    5. Zuschlagskriterien: Der Zuschlag wird auf das wirtschaftlichste Angebot erteilt, welches die Anforderungen des Auftraggebers am besten erfüllt.  6. Transparenz: Das Verfahren wird insbesondere unter Beachtung der Grundsätze von Transparenz und Nichtdiskriminierung durchgeführt.",false,,,
dfd696de-b38c-4233-9db9-86a8b768feb4,01,,open,,false,,,
5e5c519f-e67b-43bd-aff3-fb2f08bf4814,01,,open,,false,,,
5a91aec9-aee6-4c00-809a-5ac8845a61ec,01,,open,,false,,,
5d25dc37-cd12-454d-9a04-e023831a2f6b,01,,open,,false,4,,4
1b4499e0-c0e0-4052-976b-908f05d646fa,01,,neg-wo-call,,,,,
7844bb7e-551c-4b80-8e27-efa3b24aeb75,01,,open,,false,,,
d80782ed-7a0d-4d7b-9d1b-76c7cfbc136d,01,,open,,false,,,
2d885c65-7f8d-466b-ae79-a214d09abef4,01,,open,,false,,,
f3a5f1e0-9f72-4179-90d4-bcbd0ab4b850,01,,neg-w-call,,false,,,
e57a5e81-925c-4497-a287-25ade645b989,01,,neg-w-call,,false,,,
ec4d8be1-1960-40c4-976d-87eb381e9f1e,01,,neg-wo-call,,,,,
506dd332-df90-4a82-a41a-7fd75b71a74a,01,,open,,false,,,
6c6fd5da-2d81-4cd1-9b7a-4f9af163c766,01,,,,,,,
b9edd57c-869d-46a1-9b2f-e4d784c599f8,01,,,,,,,
2370d38a-4a55-40fd-880f-484ba02afa04,01,,open,,false,,,
cc0b1993-24c7-49b8-965b-2d87b7d6b61f,01,,open,,false,,,
04ff402f-4285-41f8-8377-bac1364d2807,01,,open,,false,2,,2
d5be3ec2-f7c5-4017-bc4c-fae12b7f6ef7,01,,open,,false,5,,5
ec979362-0650-4ab1-8069-b5eb25d72e28,01,,open,,false,,,
9eac5c2d-a869-4f51-aa20-65d23c0c2d8d,01,,open,"Für Arbeitsmarktdienstleistungen werden die regulären Verfahrensarten der Richtlinie 2014/24/EU angewendet (siehe§ 130 Abs. 1 GWB). Die Zuschlagskriterien und deren Gewichtung sind den Vergabeunterlagen zu entnehmen. Der Zuschlag wird auf das wirtschaftlichste Angebot erteilt. Grundlage dafür ist die Bewertung, ob und inwieweit das Angebot die in den Dateien A_Wertungshinweise und A_Bewertungsmatrix der Vergabeunterlagen vorgegebenen Zuschlagskriterien erfüllt. Das wirtschaftlichste Angebot bestimmt sich nach dem besten Preis-Leistungs-Verhältnis.",,,,
7d420b5a-d751-4e71-8250-e817a7c35bc9,01,,open,,false,,,
de46f8cc-3e1b-45a8-a1fb-b0c56e7a468d,01,,neg-wo-call,,,,,
0f40a536-3868-4c78-8710-e1a04df5dfdc,01,,open,"Wir weisen darauf hin, dass die VO (EU) 2022/576 zur Änderung der VO (EU) Nr. 833/2014 Anwendung findet und Unternehmen, die den Sanktionsmaßnahmen in Art. 5k der VO (EU) 2022/576 unterfallen, aus dem Vergabeverfahren ausgeschlossen werden.
Der Auftraggeber hat die Deutsche Bahn AG, Zentraleinkauf, bevollmächtigt, im Rahmen des Vergabeverfahrens bei der Entgegennahme sowie Abgabe von Willenserklärungen (insbesondere der Zuschlagserteilung) in Vertretung und mit Vollmacht des Auftraggebers zu handeln.
Bedingungen für den Erhalt des Auftrags
Der Nachweis über die im folgenden aufgeführten Eignungsanforderungen wird durch das Vorhandensein einer Präqualifikation bei der Deutschen Bahn AG, den Eintrag in die Liste des Vereins für die Präqualifikation von Bauunternehmen e.V. (Präqualifikationsverzeichnis) / PQ-VOB oder vorläufig mit einer Eigenerklärung über die Erfüllung der Eignungsanforderungen erbracht. Im letzten Fall sind auf gesondertes Verlangen der Vergabestelle die Nachweise zu den einzelnen Anforderungen innerhalb von 6 Kalendertagen vorzulegen. Auf gesondertes Verlangen der Vergabestelle ist ein Nachweis über das Vorhandensein einer PQ-VOB innerhalb von 6 Kalendertagen vorzulegen.

- Erklärung über seine Mitgliedschaft in der Berufsgenossenschaft (Bieter ohne Sitz in der Bundesrepublik Deutschland haben eine entsprechende Erklärung über die Mitgliedschaft bei dem für sie zuständigen Versicherungsträger abzugeben)
- Erklärung über die Eintragung in die Handwerksrolle, das Berufsregister oder das Register der Industrie- und Handelskammer seines Sitzes oder Wohnsitzes
- Erklärung über die beabsichtigte Zusammenarbeit mit anderen Unternehmen
- Erklärung, dass der Bewerber/Bieter nicht durch die Deutsche Bahn AG wegen Verfehlungen gesperrt und vom Wettbewerb ausgeschlossen worden ist
- Erklärung über Verfehlungen, die die Zuverlässigkeit als Bieter in Frage stellt (§ 124 Abs. 1 Nr. 3 GWB)
- Erklärung zur Kartellrechtlichen Compliance- und Korruptionsprävention
- Erklärung, dass bei der Ausführung eines früheren Auftrags bei der Deutsche Bahn AG oder einem mit ihr gemäß §§ 15 ff. AktG verbundenen Unternehmen keine wesentliche Anforderung erheblich oder fortdauernd mangelhaft erfüllt hat
- Erklärung über mögliche Eintragungen im Gewerbezentralregister- Erklärung, dass das Unternehmen zu keinem Zeitpunkt in einem Vergabeverfahren der Deutsche Bahn AG oder eines mit ihr gemäß §§ 15 ff. AktG verbundenen Unternehmens
a) versucht hat, die Entscheidungsfindung in unzulässiger Weise zu beeinflussen,
b) versucht hat, vertrauliche Informationen zu erhalten, durch die es unzulässige Vorteile beim Vergabeverfahren erlangen könnte, oder
c) irreführende Informationen übermittelt hat, die die Vergabeentscheidung beeinflussen konnte bzw. dies versucht hat.
- Erklärung, dass der Bewerber/Bieter den DB-Verhaltenskodex für Geschäftspartner (https://www.deutschebahn.com/de/konzern/konzernprofil/compliance/geschaeftspartner/verhaltenskodex-1191674) oder die BME-Verhaltensrichtlinie (https://www.bme.de/initiativen/compliance/bme-compliance-initiative/) oder einen eigenen Verhaltenskodex, der im Wesentlichen vergleichbare Prinzipien verbindlich für ihn festlegt, einhalten wird
- Erklärungen zur Einhaltung gesetzlicher Verpflichtungen, insbesondere der Pflicht zur Zahlung von Steuern und Abgaben sowie zur Zahlung der Beiträge zur gesetzlichen Sozialversicherung (Renten-, Kranken-,
Pflege-, Unfall- und Arbeitslosenversicherung), sowie Verpflichtungen z. B. gem. den in § 21 Arbeitnehmer-Entsendegesetz (AentG), § 98c Aufenthaltsgesetz, § 19 Mindestlohngesetz, § 21 Schwarzarbeitsbekämpfungsgesetz oder § 22 Lieferkettensorgfaltspflichtengesetz genannten Vorschriften
- Erklärung, dass kein Insolvenzverfahren oder Liquidationsverfahren anhängig ist
- Erklärung, dass das Unternehmen in Bezug auf Ausschlussgründe im Sinne von §§ 123 f. GWB oder Eignungskriterien im Sinne von § 122 GWB keine Täuschung begangen und auch keine Auskünfte zurückgehalten hat und dass das Unternehmen stets in der Lage war, geforderte Nachweise in Bezug auf die §§ 122 bis 124 GWB zu übermitteln",false,,,
81c6013b-1919-4756-861d-b75bb351baed,01,,restricted,,false,,,
acb8340a-bc54-4982-bae7-7945179d4c5e,02,,open,,,,,
8b68c9cd-becc-4aae-b266-0d8fd532adde,02,,open,,,,,
169c17c4-4961-4faf-b265-cf241ade7b03,02,,open,,,,,
8abc6569-ea2c-47c4-9535-5f7d00210f64,02,,open,,,,,
ebf0316c-dc1d-4aff-9f0c-9601ef0834b6,02,,open,,,,,
a94fce7c-d20b-4801-a8a4-fa82599b306b,07,,open,,false,,,
d054f781-67a9-4059-8661-386f0f62f944,07,,open,,false,,,
f1b8b89e-0c34-489c-8605-e48d0d0a5cb1,01,,open,,false,,,
9a8868e4-d7bb-4015-8909-1bf3484af77f,01,,neg-wo-call,,,,,
10ab646d-012a-4acd-9d41-d2d5927addbb,01,,open,,false,,,
91690441-2088-4e96-99df-2b8ad32e5a1b,01,,,,,,,
ee3a9d8e-fe1e-4949-9e4a-4e9c190918de,01,,neg-w-call,,false,,,
6626a339-d511-4a4c-b0a7-54a84a14e72e,01,,neg-w-call,,false,,,
78a13158-21b8-4927-8497-55f095cffba6,01,,open,,false,,,
b74698a4-9f50-479c-b077-0a57c4ab0fb0,01,,open,,false,,,
af09e797-6292-421c-b943-41d89a98d88e,01,,open,,false,,,
98597e19-5747-4c1b-988b-56cbc7418509,01,,open,,false,2,,2
991c04fe-ca10-4e6b-9304-0ad31b4757ed,01,,neg-w-call,,false,,,
37cdd9a6-65fb-4c7d-b7f5-ad7c7befc670,01,"VOB/A EU und BGB ",open,,false,,,
e7ffd4a2-72f0-4c60-b831-c4b32143062c,01,,,,,,,
31a68589-dbd6-413e-9508-5e94c897fcc7,01,,neg-w-call,,false,,,
9affc1f7-f387-4b6c-b221-a24ee46c41c6,01,,,,,,,
6bbaf2c8-f9d8-42ff-8696-dff505cb0366,01,,open,,false,,,
46d59055-2d6b-4dd0-8259-86b3ae67397c,01,,open,,false,,,
f03cd7a8-f967-4d6c-8ce7-8fdc0ed14af6,01,,open,,false,2,,2
3eb98c24-107b-4db4-9bc7-13790e23b295,01,,neg-w-call,,false,,,
d28f5c90-99bc-44f6-ab7f-b559d95655ec,01,,,,,,,
0ef9519d-3c29-4818-a4de-74d9d2fafdd5,01,,open,,false,,,
01a0908b-72d0-4605-806b-700f82b26738,01,"Es bestehen keine besonderen grenzübergreifenden Rechtsvorschriften. Es gelten die Vorschriften des deutschen Vergaberechts, insbesondere GWB und VgV.",neg-w-call,,false,,,
008cde4f-7c6c-45cd-8286-9111985fe572,01,,open,,false,,,
4d70dd3a-19b8-45bb-8fe1-cc4dbf9f9bc0,01,"'-
Diese Rechtsvorschrift wird nicht angewendet.",open,,false,,,
3b86fd33-00b9-40dd-8ca9-ceabce92d4f0,01,,open,,false,,,
fb31e81f-405c-4e29-a8ae-81702715ad54,01,,neg-w-call,,false,,,
f9a8f375-5a0b-4757-8f63-3bb02d515e15,01,,open,,false,,,
f3b9c031-9495-43d1-98ae-9b6965e5dcd5,01,,open,,false,,,
c75374b3-68b2-4961-babf-eda69b82ddf5,01,,open,,false,,,
eef2ee81-6ce1-44d3-a872-d7ef3172d45b,01,,open,,false,,,
72116ef8-f365-4654-a1ae-dad48639eca7,01,,open,,false,3,,3
d6edcf37-85e7-4c5d-aadd-631777267c50,01,,,,,,,
1fae276e-8f0b-4dc6-86fe-d4f630f347b4,01,,open,,false,,,
2127b926-d426-4e4b-903f-6ca78cf49240,01,,neg-w-call,,false,,,
b5167006-df6c-4516-b249-954d8e8f3df2,01,,open,,false,,,
00645247-2a18-4009-8d3c-86d79b0008cd,01,,open,,false,,,
41652100-e2a9-449d-b561-ec5cd19b8897,03,,open,,false,,,
afd9f95e-cfc5-4aa3-9657-683dc982242e,01,,,,,,,
